"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Maldives","MDV","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","1916","1953","1994","2035","2070","1988","1777","1627","1636","1728","1824","1924","2027","2129","2227","2328","2431","2543","2617","2654","2702","2752","2803","2853","2908","2999","3130","3272","3412","3557","3734","3939","4150","4364","4574","4786","5023","5297","5607","5945","6284","6618","6968","7327","7684","8035","8317","8506","8649","8765","8860","8941","9009","9085","9184","9275","9363","9489","9677","9955","10324","10751","11303","12017","12818",
"Moyen-Orient, Afrique du Nord, Afghanistan et Pakistan","MEA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","2576747","2641045","2712665","2787495","2868461","2955416","3045284","3140678","3240345","3343559","3448126","3547942","3648132","3756228","3865724","3985005","4112422","4236356","4356827","4479089","4603013","4728648","4856591","4990524","5134439","5290342","5459538","5640332","5828597","6025118","6243020","6457257","6688199","6930576","7175484","7428491","7693583","7966523","8237069","8504091","8769032","9035327","9311391","9590147","9864970","10140401","10421180","10707366","11005389","11320164","11635179","12004040","12399415","12804092","13210003","13657551","14150069","14689992","15265460","15875344","16418709","16838258","17438580","18220354","19033756",
"Mexique","MEX","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","493720","500822","512116","525732","540724","557669","576590","596608","617655","638820","659759","681180","703741","727557","752320","778230","805205","832950","861408","890470","919805","962621","1019702","1079148","1141472","1207365","1278390","1354843","1435003","1517981","1588470","1643249","1698382","1757605","1821106","1889204","1962498","2041413","2124889","2212398","2301788","2394986","2492921","2591563","2689921","2786685","2879719","2964724","3044252","3125122","3209190","3298754","3394284","3493778","3596444","3703412","3815937","3936870","4068112","4207520","4308336","4360129","4462121","4633004","4819266",
"Îles Marshall","MHL","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","437","444","455","472","491","511","533","538","500","435","393","399","426","451","462","460","458","453","450","453","462","481","504","523","540","556","566","573","582","587","581","575","572","573","576","576","575","571","564","559","562","561","558","551","542","534","524","519","520","527","532","544","577","621","667","711","745","773","801","820","819","818","829","847","864",
"Revenu intermédiaire","MIC","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","32185983","32444536","33061234","33881199","34702607","35597646","36629712","37746598","38960387","40245045","41556589","42881745","44257446","45733926","47282362","48863628","50429038","52009769","53692629","55499396","57239439","58838328","60439595","62053759","63730648","65536251","67453213","69437126","71507478","73775849","76201921","78632272","81249146","84101613","87097539","90185331","93340957","96597923","100020108","103490522","106953866","110477167","114073914","117663146","121074411","124367351","127695080","130939563","134031267","137162978","140566939","144398668","148804294","153652874","159157111","165585280","172579573","180220863","188407396","196931415","205285090","212459657","220115475","228509905","236068761",
"Macédoine du Nord","MKD","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","31046","31059","31213","31578","32193","33029","34067","35299","36665","38058","39472","40946","42491","44133","45876","47741","49664","51465","52960","53977","54479","54589","54530","54471","54585","55072","55954","57083","58285","59619","61107","62749","64586","66565","68672","70944","72919","73645","75890","78466","81003","83416","84536","86006","87231","88415","89635","90902","92185","93356","94330","95496","97282","100109","103741","107499","111418","115780","120700","125835","129470","131146","133293","136826","141170",
"Mali","MLI","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","73025","73706","74494","75461","76744","78383","80337","82623","85183","87864","90651","93534","96505","99601","102837","106279","109927","113807","117912","122125","126391","130652","134899","139146","143204","146864","150123","153052","155793","158544","161329","163911","166212","168302","170130","171615","172786","173886","175103","176356","177732","179319","181040","182947","185224","188289","192181","196504","200914","205007","208539","211881","215044","218231","221491","225100","229569","234299","239006","243750","247662","251306","256151","261717","267344",
"Malte","MLT","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","10266","10386","10516","10672","10851","10996","11120","11261","11305","11272","11338","11467","11567","11685","11844","12116","12347","12533","12763","12946","13096","13172","13441","13657","13726","14083","14440","14688","15040","15459","15884","16569","16962","17327","17661","17980","18286","18570","18894","19304","19755","20314","20960","21609","22302","22937","23316","23515","23993","25239","26872","28495","30390","32473","34564","36450","38209","39792","41241","42735","43723","44782","47256","50504","53077",
"Myanmar","MMR","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","335026","345190","355491","366194","377646","389933","403090","417080","431609","446244","460701","475010","489291","503091","516413","529909","543422","556885","570763","585624","601680","618929","637260","656735","676511","695534","713803","731251","748299","765831","784094","802565","821250","840432","860076","879898","900062","920771","941423","960768","978000","993528","1007805","1020813","1032543","1043246","1053370","1063746","1073403","1084933","1100812","1119256","1139342","1159748","1188484","1228000","1271569","1318373","1368065","1420524","1472605","1522401","1577055","1637903","1699764",
"Afrique du Nord et Moyen-Orient (hors revenu élevé)","MNA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","2462070","2520673","2586475","2656186","2731460","2812701","2897089","2985169","3078833","3175099","3271414","3362484","3454138","3551726","3651377","3760667","3878343","3993149","4104610","4216948","4331364","4448875","4569167","4696656","4835365","4982214","5140578","5309898","5485994","5669597","5875714","6069348","6278796","6505156","6738027","6978099","7226703","7481174","7732628","7978749","8220269","8461447","8710861","8962464","9209492","9455000","9704631","9961734","10231732","10518165","10821563","11148688","11495542","11852040","12222412","12622673","13066171","13556366","14090464","14658558","15142341","15565408","16124502","16805876","17528311",
"Monténégro","MNE","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","12817","12991","13233","13490","13746","14038","14307","14456","14487","14540","14714","15014","15396","15845","16376","16957","17471","17835","18022","18039","17904","17668","17396","17145","16999","17005","17113","17278","17511","17851","18329","18991","19832","20793","21792","22754","23641","24444","25210","26049","26972","28042","29106","30209","31214","32063","32678","32998","33137","33174","33023","33018","33432","34015","34832","35953","37075","38254","39617","41029","42121","42634","43173","44104","45150",
"Mongolie","MNG","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","24139","26264","28539","29852","30146","30529","31065","31749","32534","33199","33597","33807","33901","33939","33969","34007","34032","34010","33907","33969","34183","34290","34337","34371","34417","34475","34505","34453","34281","34186","33155","33558","32965","32361","32260","32412","32605","32796","32999","33217","33763","34624","35498","36409","37360","38410","39542","40690","41821","42852","43629","44123","44577","45213","46079","47153","48452","50037","51997","54352","56715","59035","62101","66077","70474",
"Mariannes","MNP","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","119","120","122","123","126","127","128","132","126","120","120","131","147","163","178","192","207","221","230","235","243","249","251","256","263","274","289","312","339","365","383","395","410","424","433","444","456","465","475","491","520","566","618","666","707","738","762","785","807","828","869","933","1010","1087","1161","1227","1287","1340","1380","1408","1498","1657","1824","2009","2207",
"Mozambique","MOZ","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","80867","82736","84736","86882","89130","91527","94143","96979","100073","103442","107108","111130","115524","120285","125449","131065","137071","143394","150032","156964","162991","168141","173191","177716","181101","183304","185004","183927","181745","181496","182180","183747","185384","189537","201199","212150","217482","221684","224743","227385","230219","234286","239193","244080","249095","254356","259910","265604","271126","276164","280451","283939","287086","290528","294107","297489","300976","304651","308207","311363","312405","310609","310067","311811","313502",
"Mauritanie","MRT","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","9556","10052","10556","11067","11582","12099","12620","13149","13676","14199","14734","15276","15829","16394","16966","17538","18111","18671","19224","19793","20374","20963","21569","22179","22799","23443","24111","24799","25509","26149","26813","27596","28656","29785","30712","31455","32005","32707","33580","34515","35515","36389","37165","37997","38839","39774","40815","41884","44898","49948","55193","60595","66112","68518","67919","67611","67613","67936","68557","69448","70138","70795","72187","74110","76166",
"Maurice","MUS","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","7758","8049","8621","9139","9614","10089","10537","10962","11381","11807","12235","12649","13092","13633","14237","14808","15310","15797","16288","16897","17484","18030","18572","19062","19531","19991","20571","21298","22162","23129","24114","25159","26136","26928","27651","28108","28484","28910","29444","30201","30917","31555","32110","32629","33122","33641","34161","34756","35549","36621","37875","39219","40929","43059","45579","48528","51748","55072","58363","61621","64950","68241","71001","73286","76388",
"Malawi","MWI","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","48796","49661","50505","51369","52349","53433","54645","56028","57452","58698","59719","60541","61195","61862","62795","64117","65764","67770","72121","79141","86895","95118","103822","112831","121705","130126","137198","154900","169007","168123","167042","165284","163881","160583","153442","148329","146859","145695","144931","151574","163943","174637","184933","195130","205182","214621","223051","229388","229475","225523","222911","221354","220448","219301","218031","216982","216201","216064","216489","217430","218373","219422","221601","225353","230214",
"Malaisie","MYS","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","111724","111677","112996","115296","118007","120912","124006","127102","130394","134548","139741","146260","154196","162749","171070","178873","186174","192847","199102","205527","212609","220295","228403","236840","245329","253751","262101","270349","278680","287118","295603","304504","314043","324782","336516","348279","360296","373103","386441","399891","414719","432786","454424","478382","503417","529520","557153","586516","617511","650417","684581","718178","751849","787079","824043","862976","904372","949033","996949","1047281","1100195","1150310","1200512","1258773","1321888",
"Amérique du Nord","NAC","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","7812331","7982157","8122608","8236007","8355778","8509818","8652054","8761748","8867525","8978004","9127690","9290007","9416636","9557680","9719371","9918243","10132554","10361006","10605490","10871393","11119871","11348767","11577256","11809470","12050595","12305301","12577125","12856837","13124452","13399247","13679849","13949726","14225079","14483750","14720017","14959907","15181225","15388131","15572103","15749458","15937527","16127682","16334242","16554871","16798141","17049530","17373821","17821293","18358966","18911154","19450303","20075012","20866895","21676419","22465883","23243608","24036164","24842868","25681485","26565716","27434103","28213361","29211846","30444920","31737527",
"Namibie","NAM","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","11226","11391","11595","11831","12088","12355","12632","12925","13222","13512","13794","14064","14326","14581","14839","15108","15383","15664","15941","16210","16402","16507","16604","16710","16828","16972","17130","17292","17464","17707","18021","18344","18680","19029","19371","19698","20024","20356","20700","21071","21477","21912","22362","22834","23350","23918","24548","25251","26020","26835","27690","28560","29425","30269","31128","32008","32877","33770","34724","35739","36715","37278","37881","39297","41334",
"Nouvelle-Calédonie","NCL","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","1266","1280","1301","1324","1355","1391","1436","1485","1534","1587","1667","1770","1883","2006","2140","2291","2433","2546","2648","2739","2811","2862","2895","2936","3004","3087","3172","3269","3381","3406","3444","3595","3761","3941","4136","4348","4565","4785","5014","5260","5524","5807","6111","6427","6752","7061","7442","7935","8474","9005","9456","9876","10341","10856","11380","11824","12189","12539","12894","13284","13643","13977","14410","14959","15558",
"Niger","NER","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","14803","15763","16709","17709","18872","20222","21746","23435","25232","27039","28813","30543","32247","33953","35682","37458","39301","41238","43272","45402","47612","49890","52231","54645","57146","59743","62466","65302","68220","71192","74207","77239","80278","83386","86627","90067","93626","97254","101070","105052","109201","113570","118153","123030","128306","133980","140034","146544","153566","161018","168732","176436","183839","192443","202643","213529","225113","236973","249138","261664","273678","285406","298186","312313","327249",
"Nigéria","NGA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","648289","667140","686280","705009","722224","737846","751987","763674","774932","787804","802459","818962","836869","856191","876779","898560","922380","948635","976474","1005930","1037159","1069869","1103913","1135255","1167057","1202496","1237682","1273242","1309487","1346281","1383504","1419844","1455693","1492125","1528549","1565269","1602476","1640563","1680761","1723997","1770352","1820090","1873766","1930990","1990792","2051319","2112330","2175848","2242866","2312769","2384577","2456891","2526715","2586541","2638285","2693304","2754352","2819176","2887046","2958778","3026045","3097080","3182195","3273116","3367184",
"Nicaragua","NIC","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","20727","21263","21881","22553","23235","23914","24590","25251","25914","26603","27323","28073","28712","29381","30223","31097","32005","32938","33799","34496","35315","36341","37366","38351","39288","40237","41260","42351","43544","44886","46304","47765","49255","50772","52338","53957","56785","60849","64977","69155","73447","77889","82497","87247","92107","96722","99938","102084","104318","106552","108740","110900","113176","115897","119359","123367","127499","131670","136042","140477","142516","142792","146037","152108","158840",
"Pays-Bas","NLD","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","483531","495800","506906","516071","525577","535024","544142","554699","564805","574059","583098","591419","599409","607806","617591","626457","632632","640580","650355","660044","668803","675570","681304","685753","690312","699454","712017","724355","737495","749582","760013","770645","781602","791754","802517","815243","827684","840541","853414","865454","878365","892393","906464","922116","941547","963631","986357","1010429","1039171","1072808","1106168","1153492","1213049","1265822","1314352","1358689","1399128","1439928","1481090","1521682","1559175","1594613","1633466","1674886","1717966",
"Norvège","NOR","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","177856","182667","187003","190982","194970","199168","203126","207061","211127","214471","217300","220304","223588","227080","231196","235472","239622","244139","248563","252623","256310","259532","263094","266924","269850","273674","278142","281369","284256","286780","288134","288938","289460","288994","288532","288330","287881","287380","286453","284803","283004","281854","281398","281967","283993","287027","290228","294310","300401","309275","320241","333076","346772","359566","372045","383970","395552","407465","419654","431904","444475","457356","469348","481100","493832",
"Népal","NPL","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","135559","139470","143585","147861","152362","157171","162232","167505","172940","178518","184260","190087","195978","201980","208027","214093","220177","226521","233189","240029","247144","254354","261554","268937","276286","283472","290558","297465","304478","312059","320460","329531","339455","349210","358597","368068","377365","387101","397370","408050","418899","429958","442607","456810","471244","487710","506904","527247","548071","568736","588761","608895","630483","654157","677897","700246","722667","745508","768362","791135","811139","827351","845851","867602","884458",
"Nauru","NRU","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","83","79","75","73","71","69","68","67","47","25","23","29","34","40","46","52","58","70","93","119","147","172","194","205","205","201","195","188","177","160","141","120","105","103","106","110","111","111","108","103","98","91","86","89","95","96","97","99","97","90","82","74","68","68","69","75","84","92","102","107","109","111","116","123","128",
"Nouvelle-Zélande","NZL","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","91097","91273","91835","91967","92641","93538","95070","97046","98311","99502","101359","103588","106183","108883","111838","115204","117989","120754","123779","126180","128458","130628","133138","135382","137044","139384","141526","144727","147452","151125","154799","164917","169429","173576","177672","181491","185243","188628","191804","194706","197870","200692","204987","209742","214712","220902","228618","235495","241623","248534","256865","266158","276892","288166","299879","310983","322427","333651","344718","355765","370884","381955","391609","409647","426254",
"Pays membres de l'OCDE","OED","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","27918351","28508748","29103271","29665322","30302492","31070654","31850521","32637513","33381251","34081921","34861511","35690486","36473558","37263387","38063202","38876883","39647348","40438150","41258689","42055379","42628252","42933491","43142440","43301779","43641467","44393731","45363955","46396278","47502573","48640658","49796846","51019702","52264764","53516443","54860415","56181334","57441382","58757925","60052610","61370372","62759532","64252285","65763644","67249206","68829043","70539884","72357580","74188484","76060099","77886723","79569693","81489985","84159798","86947255","89655539","92248738","94761454","97224210","99734626","102297700","104735417","106921385","109510867","112618650","115960111",
"Oman","OMN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","8565","8698","8835","8976","9115","9253","9390","9524","9659","9794","9928","10067","10207","10349","10534","10781","11083","11440","11844","12282","12750","13259","13818","14422","15070","15816","16679","17635","18686","19834","21091","22471","23987","25617","26819","27571","28353","29160","29972","30739","31402","31899","32121","32143","32715","33796","34742","35571","36362","37163","38093","42817","49499","52136","53267","55112","56810","58414","59514","59317","57495","56836","60518","64810","67382",
"Autres petits états","OSS","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","117828","120062","123065","126608","130640","134820","138825","143060","147671","152352","156987","161893","167097","171405","174766","178259","181900","185631","188923","191715","194012","195515","196670","198003","199491","201375","204231","207813","211894","216814","222457","229070","234945","240576","246440","252057","258124","264553","270823","275969","281940","289881","298115","306329","314716","323313","332095","340567","348758","358055","368057","378156","390040","403279","417780","433398","449101","464599","479949","495628","510541","524070","540890","559218","577633",
"Pakistan","PAK","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","652853","677920","703869","731901","762537","796302","834900","878662","925646","973960","1021918","1064221","1105898","1152376","1199745","1248927","1300446","1354060","1409522","1468751","1533386","1599103","1663125","1726306","1787440","1850001","1916089","1982863","2049381","2115534","2183892","2253002","2316478","2380154","2447200","2515215","2584839","2654259","2724747","2797267","2873863","2952620","3027572","3103834","3186094","3269125","3353985","3446978","3543504","3640536","3738735","3833342","3918119","3983883","4028313","4068898","4121816","4191703","4280138","4383782","4473273","4558776","4682145","4828335","4977288",
"Panama","PAN","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","18360","18953","19578","20220","20871","21518","22176","22850","23545","24265","25004","25765","26544","27341","28196","29128","30120","31172","32286","33464","34703","35999","37327","38673","40048","41451","42861","44288","45746","47211","48706","50256","51840","53481","55198","56954","58760","60701","62788","65020","67440","70047","72871","75937","79206","82674","86355","90224","94292","98572","103041","107702","112567","117657","123090","128875","134848","141075","147729","154743","160955","166816","174072","182322","190795",
"Pérou","PER","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","174683","180933","189926","201427","212854","223905","234204","243862","252765","261007","268213","277431","290324","300310","307295","315080","322905","329434","334023","337579","338677","338010","337901","338403","339820","342266","345643","349932","355131","361050","367670","374934","382884","391899","406189","426233","446970","467074","486341","508166","537045","573810","617420","665707","715981","769322","826225","884420","932758","970252","1006889","1043081","1079904","1117457","1155013","1190147","1218200","1246837","1281256","1315389","1339026","1346384","1364939","1408459","1459955",
"Philippines","PHL","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","308854","312815","318233","324732","332512","341629","351803","362995","375189","387586","399115","411238","425253","440385","456330","473720","492159","510789","529295","547539","565762","583789","601809","619824","637504","654609","670774","686822","703277","719549","735876","750812","765444","780969","795892","811371","829073","849556","873885","900402","925915","951075","976592","1002842","1029173","1054512","1078226","1102551","1127996","1155088","1188163","1227203","1275162","1336440","1413340","1509526","1619710","1739334","1871891","2014035","2155036","2261150","2364881","2501940","2645610",
"Palaos","PLW","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","227","225","228","232","239","252","268","271","258","242","237","247","262","274","273","264","257","256","259","264","272","276","279","284","293","304","321","342","359","377","392","395","396","395","395","393","393","396","401","412","421","425","430","436","441","446","449","453","461","470","480","493","509","531","552","576","609","647","686","728","770","810","849","890","934",
"Papouasie-Nouvelle-Guinée","PNG","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","12638","13010","13338","13633","13919","14218","14576","15022","15515","16033","16591","17183","17669","18084","18606","19251","20034","20970","22074","23359","24843","26751","29019","31360","33745","36145","38531","40876","43151","45339","47482","49807","52361","54953","57543","60154","62804","65513","68247","71023","73861","77025","80500","83972","87449","90951","94517","98214","102097","106199","110557","115018","119454","124054","128585","133102","137968","143156","148747","154696","160305","165704","171997","179644","188262",
"Pologne","POL","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","649419","678926","709969","744932","782071","822297","866312","913220","961478","1006277","1046000","1083979","1131272","1180904","1227932","1274354","1312318","1345658","1372088","1390553","1390484","1372088","1351472","1327276","1314754","1319120","1327302","1343090","1377392","1411953","1440036","1466903","1491843","1524195","1562984","1606897","1650700","1689672","1723976","1755897","1770649","1803752","1835312","1861700","1887646","1912808","1931801","1941346","1946210","1948239","1945823","1976022","2033873","2105291","2184055","2269936","2363229","2461195","2558412","2654079","2709035","2740708","2806647","2888316","2975487",
"de Pré-dividende démographique","PRE","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","2675571","2734037","2795708","2860555","2927465","2996484","3067768","3140934","3217805","3299507","3385541","3475794","3569480","3669099","3775622","3886451","4000345","4119361","4250217","4387178","4515173","4628614","4748204","4878249","5010109","5141873","5271026","5409648","5536916","5653575","5768925","5877694","6003358","6148297","6307878","6461446","6592713","6723747","6868136","7025983","7190516","7364262","7558805","7764012","7968614","8179483","8392143","8604943","8842654","9103370","9378183","9673257","9983629","10295561","10597629","10905536","11231008","11580132","11966353","12373284","12736309","13078859","13471686","13909414","14374761",
"Puerto Rico (US)","PRI","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","58482","61390","64663","68213","71731","75093","78441","81750","85018","88445","91277","93249","95527","98398","101694","105318","109195","113093","116852","120379","122946","124410","125691","127300","129364","131878","134586","137468","140751","144516","148971","153662","158190","162608","166778","170724","174929","179011","182737","186508","190728","196049","202159","209128","216791","224615","232333","239862","247246","254448","259495","261143","263428","268023","273406","279891","286941","295479","299121","311658","320111","328172","331305","333614","338529",
"Corée, République démocratique de","PRK","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","137367","142736","147979","153107","158113","162977","167772","172567","177208","181461","185323","188791","191714","194677","198506","203262","208939","215604","222766","229567","235829","241733","247506","253569","260012","266592","273096","279612","286325","293449","301199","309849","319073","328605","339883","352267","365544","382573","404670","432897","466196","503162","543810","589763","638394","684693","728333","769312","808164","845691","883605","923734","964709","1002640","1037212","1074459","1094500","1095651","1105393","1128591","1161432","1200039","1254854","1324734","1385647",
"Portugal","PRT","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","275860","282388","288774","293837","296549","302152","308133","312076","318256","322179","328882","335187","338695","344403","353747","375614","395214","405690","418070","431648","446103","458307","467556","474177","480073","489683","502431","515410","528228","542259","556496","570310","583397","595265","607798","621551","635441","649617","663536","676037","691008","707469","720386","731327","743019","753626","762587","771863","782592","795477","810449","825554","838085","852256","869897","888543","908166","928536","948908","973458","1000614","1030556","1057585","1091292","1122807",
"Paraguay","PRY","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","32715","33181","33692","34572","35770","36897","37969","38997","39991","40957","41902","42752","43422","44692","46483","48236","50238","52422","54638","56684","58382","59787","60537","60793","61221","61861","62743","63872","65242","66876","68823","71100","73649","76318","78916","81289","83366","85177","86875","88718","90930","93585","96660","100240","104151","108139","112340","116775","121285","125787","130265","134781","139538","144744","150314","155766","161050","166394","171953","177842","183284","185417","187702","193730","200896",
"Cisjordanie et Gaza","PSE","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17831","18613","19480","20450","21559","22815","24218","25787","27038","28435","29915","31532","33392","35408","37441","39497","41571","43663","45956","48364","50872","53497","56265","59020","61611","64211","66978","69645","72762","76059","79181","81951","85264","89210","90741",
"Petits états insulaires du Pacifique","PSS","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","17363","17265","17200","17193","17248","17405","17661","17902","18162","18491","18742","18952","19201","19465","19739","20055","20378","20693","21095","22659","24207","24656","25166","25741","26354","27050","27899","28491","28770","29107","29429","29734","30215","30871","31543","32110","32592","33218","33984","34784","35582","36382","37183","37988","38843","39712","40585","41488","42345","43134","44077","45240","46407","47665","49034","50348","51769","53391","55158","56746","57960","58924","60078","61643","63394",
"de Post-dividende démographique","PST","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","27407829","27974934","28533551","29050375","29645765","30379288","31118770","31851504","32556973","33229739","33968710","34762457","35518538","36272514","37039586","37823871","38577490","39361994","40168646","40937584","41476744","41712911","41799113","41840028","42075593","42719342","43584916","44513723","45478556","46485507","47561222","48718174","49913134","51115675","52427392","53664245","54796060","55974472","57091600","58191732","59400167","60717078","62082949","63430000","64846894","66343407","67936417","69568220","71165801","72698766","74084456","75680638","78067929","80540499","82947307","85267647","87464919","89576153","91689419","93783269","95800620","97606264","99632863","102184778","105110523",
"Polynésie française","PYF","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","1198","1209","1221","1250","1292","1332","1367","1402","1437","1473","1508","1557","1624","1691","1758","1828","1899","1983","2077","2163","2238","2302","2350","2392","2453","2526","2596","2671","2758","2867","2994","3132","3269","3403","3533","3682","3861","4061","4284","4541","4811","5087","5368","5677","6022","6394","6793","7181","7533","7852","8155","8451","8753","9090","9464","9833","10206","10684","11294","11946","12557","13188","13925","14728","15592",
"Qatar","QAT","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","573","623","687","759","840","931","1033","1150","1283","1428","1534","1590","1648","1708","1764","1819","1873","1925","1970","2006","2036","2063","2091","2112","2126","2147","2245","2426","2622","2827","3048","3286","3520","3730","3911","4060","4180","4369","4667","4970","5226","5420","5547","5620","5628","6052","7215","8371","8857","8772","8340","9097","10871","12886","14436","15899","17303","18102","18490","19183","20914","18852","21457","24895","28945",
"Roumanie","ROU","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","514933","527445","543011","562810","585232","609732","639657","672782","700889","726155","750916","773941","798381","823550","850429","881388","911771","942376","971320","991200","996977","987635","963837","928051","910162","912972","920291","935724","953356","974420","998319","1011623","1027356","1057281","1087843","1117828","1144514","1169424","1193387","1214633","1237085","1246435","1250865","1265973","1279576","1287215","1291390","1282704","1271259","1274470","1280473","1289555","1300156","1310577","1332937","1360849","1382382","1400872","1418550","1437874","1460914","1470874","1477155","1495862","1511579",
"Fédération de Russie","RUS","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","2133247","2189263","2228360","2267922","2318188","2374761","2416114","2463226","2539974","2629927","2706541","2789649","2892120","2995763","3109082","3230042","3359569","3496309","3629031","3744100","3821590","3796719","3714460","3676018","3656768","3615229","3584299","3585336","3627017","3745644","3911638","4148700","4470311","4800202","5065423","5286472","5469101","5610408","5678265","5667789","5687531","5780535","5933371","6106567","6265121","6381043","6434083","6375622","6166948","5911472","5715306","5668390","5755329","5882261","6074434","6317894","6550574","6794656","7038423","7295036","7513367","7630436","7792920","8066114","8360431",
"Rwanda","RWA","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","43439","44470","45465","46329","47148","48059","48980","49889","50770","51613","52422","53187","53947","54804","55662","56377","56996","57544","58017","58428","58844","59286","59737","60337","61351","62890","64887","67287","70077","73107","75956","78613","81250","84997","64670","43999","51940","59898","64468","69437","74650","80213","85615","89639","92710","95794","98713","101478","104201","107002","110069","113616","117857","122663","128192","134823","142419","150861","160099","170132","181081","193116","204669","215515","226738",
"Asie du Sud","SAS","Population âgée de plus de 65 ans, hommes","SP.POP.65UP.MA.IN","8343383","8632216","8964066","9321020","9677721","10011202","10322075","10624011","10937513","11277737","11643286","11986365","12351937","12778084","13206778","13635439","14060656","14476973","14883249","15288665","15695744","16097118","16494182","16886750","17272123","17651048","18027058","18403073","18786055","19184891","19605128","20048328","20520475","21023092","21550994","22105742","22689372","23300720","23939914","24607422","25300393","26016446","26759096","27520003","28276958","29023251","29772726","30538108","31333443","32178688","33089245","34082528","35155073","36276821","37675081","39345524","41139923","43047505","45061688","47165970","49131731","50579391","52270852","54551685","56862315",
