"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Qatar","QAT","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","647","681","722","768","815","864","918","983","1051","1128","1191","1235","1279","1321","1360","1396","1432","1465","1492","1512","1528","1539","1541","1531","1511","1478","1481","1533","1592","1655","1727","1804","1889","1978","2072","2175","2286","2404","2536","2670","2796","2916","3033","3141","3311","3511","3872","4635","5309","5637","5605","5995","6870","7902","8411","8739","9604","10475","11041","11745","13948","13808","15510","16861","18946",
"Roumanie","ROU","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","751241","768006","788214","812867","839503","866748","898581","933251","960675","984269","1009298","1035318","1065395","1097239","1131159","1173473","1218441","1263856","1306873","1340071","1358793","1360693","1342502","1307515","1298752","1319138","1344985","1376350","1405207","1433471","1461406","1475766","1493876","1530674","1569254","1609310","1646797","1682645","1719085","1753736","1789926","1807844","1819927","1848126","1874618","1892989","1906883","1902525","1894706","1908742","1926631","1945614","1962555","1978396","2010563","2049344","2080133","2107885","2135387","2166074","2202695","2224840","2240207","2269297","2295162",
"Fédération de Russie","RUS","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","5042260","5213606","5357572","5529624","5735693","5990974","6248368","6491529","6769151","7050920","7298694","7564896","7855072","8136058","8436402","8748808","9073990","9426705","9776524","10090258","10325474","10365109","10275810","10235172","10241559","10202698","10174563","10213290","10333774","10579889","10868230","11205574","11581533","11921131","12155734","12347313","12486679","12575841","12573598","12452774","12387421","12451177","12615202","12859428","13131079","13339121","13453852","13399278","13107954","12730777","12427449","12346682","12472368","12645347","12919241","13258452","13565282","13896454","14233684","14615028","14959169","15143149","15393941","15815701","16295061",
"Rwanda","RWA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","49909","51429","52958","54364","55653","56916","58053","59063","60008","60972","62002","63063","64178","65477","66879","68213","69555","70968","72400","73723","74959","76090","77069","78053","79305","80944","82897","85124","87578","90196","92680","94830","96788","100079","80145","60618","71134","81674","87551","94113","101487","109921","118836","126333","132733","139345","145950","152639","159369","165909","172140","178235","184730","191920","200173","209850","220723","232623","245356","258765","273048","288429","303347","317804","332985",
"Asie du Sud","SAS","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","8269813","8546489","8879560","9242110","9593517","9908961","10188992","10445972","10706730","10998107","11319793","11649297","12020342","12447566","12888475","13337798","13795121","14254834","14715441","15182007","15655597","16133335","16617359","17109230","17608811","18117678","18638762","19173221","19723182","20292426","20883885","21493778","22124740","22781367","23463647","24172749","24910486","25680540","26484063","27320155","28184234","29080633","30013774","30965778","31902144","32812476","33717021","34632221","35576738","36574856","37646942","38808645","40055708","41315715","42813503","44570577","46453905","48440203","50515257","52662989","54754083","56323297","58046798","60375442","62764884",
"Arabie saoudite","SAU","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","42507","43745","44972","46191","47409","48632","49861","51104","52362","53637","54936","56272","57647","59071","60543","62101","63787","65612","67596","69759","72124","74704","77506","80541","83830","87382","91210","95328","99753","104506","109600","115041","120838","127002","133531","140432","147736","155489","163715","172424","181314","190198","199233","208432","217750","227182","236743","246365","255858","264905","260321","269254","276198","285147","284296","289858","295972","304803","314584","328355","358516","365269","393996","427031","467421",
"Soudan","SDN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","128091","130992","133823","136731","139821","143084","146557","150271","154259","158530","163092","167916","173060","178592","184378","190320","196390","202576","208926","215511","222637","230316","238081","245004","253204","263685","275437","288365","301596","314917","328289","341535","354418","366888","378729","389720","399382","407646","414811","420727","425361","429129","432228","434007","433735","432155","431343","431938","433021","435392","438610","442531","449265","458990","472236","490394","513357","542627","576654","612688","650438","689535","732745","771943","809762",
"Sénégal","SEN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","51580","52425","53368","54411","55541","56761","58080","59505","61023","62620","64313","66118","68031","70067","72185","74365","76638","78978","81413","84025","86821","89783","92910","96223","99747","103504","107538","111833","116332","121044","125929","130931","136055","141260","146497","151684","156724","161626","166444","171189","175912","180756","187462","195248","202309","209237","216144","223223","230522","238124","245973","253707","261443","267529","271706","275965","280539","285507","291103","297531","304765","312120","319897","330569","343604",
"Singapour","SGP","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","23028","24395","25697","27052","28545","30092","31736","33423","35118","36896","38791","40840","43007","45338","47729","50203","52789","55545","58225","60788","62923","66751","70549","72855","76026","78281","80484","83757","87448","90816","94445","97252","101206","105254","109834","113811","118503","122639","128481","133266","139421","145807","149840","151788","159445","168824","177662","185336","194855","202742","208760","216868","230289","244762","259515","274609","291314","306822","323380","341237","358234","362996","387918","419206","444563",
"Îles Salomon","SLB","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","1685","1688","1699","1727","1775","1836","1903","1974","2052","2137","2211","2275","2339","2405","2467","2527","2588","2654","2734","2833","2949","3077","3212","3354","3505","3662","3823","3981","4143","4319","4506","4700","4906","5118","5336","5559","5777","5998","6221","6440","6650","6850","7050","7250","7451","7654","7862","8072","8279","8491","8786","9174","9593","10049","10557","11122","11749","12434","13161","13656","13899","14116","14378","14733","15151",
"Sierra Leone","SLE","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","48009","49307","50607","51903","53194","54490","55787","57084","58382","59664","60942","62193","63428","64671","65909","67140","68354","69598","70891","72191","73522","74866","76212","77598","79009","80411","81973","83723","85492","87088","89969","90318","87838","86858","86333","85537","85028","85232","85138","84711","85915","90220","94704","97758","100253","102132","103622","105234","107330","109852","112545","115085","117586","119687","121110","122861","125349","128108","131123","134483","138077","141926","146275","151060","156075",
"El Salvador","SLV","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","49530","50274","51473","53126","54837","56600","58419","60248","61995","63572","64048","63655","63507","63559","63730","63976","64507","65408","66504","67592","68481","69106","69993","71236","72670","74540","76864","79467","82438","85994","89832","93872","98059","103596","110677","118166","126094","134405","142958","151675","160583","169658","178894","188412","198246","208383","218769","225085","227405","230105","233402","237320","241697","246541","251805","257433","263544","269972","276397","282660","288080","292787","299056","307006","315267",
"Saint-Marin","SMR","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","847","854","860","864","871","876","881","888","896","908","916","934","965","991","1018","1042","1066","1155","1252","1297","1330","1349","1374","1412","1455","1511","1579","1645","1699","1747","1802","1870","1939","1995","2056","2127","2184","2226","2268","2305","2345","2390","2436","2486","2652","2709","2768","2892","2970","3142","3199","3170","3293","3298","3310","3378","3432","3539","3658","3724","3786","3804","3843","3955","4082",
"République fédérale de Somalie","SOM","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","51109","52891","54677","56467","58261","60067","61877","63693","65521","67361","69228","71095","72969","74881","76676","78343","80014","81898","87655","98806","107141","107370","107036","109738","112963","116666","120504","123745","122569","119273","117671","110517","101102","101472","105814","108670","111563","114225","117697","121397","125406","129851","134493","139317","144006","148154","151624","155148","158513","161360","164215","162801","162143","167547","174494","182716","192798","202867","212387","222787","233324","242221","250167","260302","272314",
"Serbie","SRB","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","260718","267628","273963","281027","290160","301125","313380","324976","335568","349061","358928","369240","379377","389125","400202","412622","426121","438226","447267","451857","458505","451555","442427","435237","434864","442369","455185","470927","488776","507604","527159","527365","550205","573636","596746","619434","640777","659794","677140","693520","708592","722951","736815","747236","754947","759342","760430","758941","754935","749992","744716","738871","743226","754938","769084","784525","799506","814473","830855","846943","859348","862395","852136","863047","874924",
"Afrique subsaharienne (hors revenu élevé)","SSA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","3554812","3637285","3728673","3822895","3919017","4016452","4115338","4215611","4319750","4428266","4539300","4650454","4764641","4889146","5022863","5163071","5307393","5461013","5633607","5821682","6006717","6185419","6378287","6582544","6791665","7004455","7214630","7432066","7638099","7830517","8026899","8217330","8421515","8627768","8844991","9093475","9357683","9621058","9873775","10135855","10406503","10681675","10963948","11249380","11537207","11828242","12120252","12416670","12718855","13025601","13350057","13696014","14065683","14458485","14862334","15299159","15770551","16281228","16855532","17467815","18074663","18658623","19278326","19969734","20699726",
"Soudan du Sud","SSD","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","45205","45395","45576","45556","45699","45942","45653","45183","44867","44589","44348","44679","45543","46781","48394","50066","51791","53588","55416","57196","58926","60636","62356","63955","65341","66742","68302","69157","65903","62633","63674","65766","67423","68631","71017","74004","76510","79251","80583","82410","86433","90599","94848","99258","103941","108979","114460","120361","126606","133021","140431","148340","155441","161638","162867","160873","157475","151716","152665","160408","168478","175480","182734","195271","208457",
"Afrique subsaharienne","SSF","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","3931093","4021038","4119798","4221587","4326310","4433581","4542509","4654142","4771646","4893738","5018232","5142708","5269579","5406402","5551718","5702482","5858872","6022191","6203090","6398491","6585900","6778632","6993951","7211485","7429793","7653271","7875502","8110416","8339094","8553201","8769494","8984005","9211966","9437497","9674571","9940643","10221825","10505758","10781479","11066808","11362727","11665886","11977749","12294952","12617121","12945031","13276359","13615027","13963561","14321332","14701880","15108311","15542323","16000129","16468879","16966781","17497371","18072792","18716648","19403338","20088581","20749171","21450647","22236425","23072211",
"Petits états","SST","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","263598","269615","276276","283413","291364","299694","307739","315329","323265","331320","338949","346673","354860","362583","370107","378243","386198","394054","401323","408159","414152","418214","421417","424859","428642","433138","439432","447013","454966","463896","473263","483338","491846","499811","508591","517285","526827","537419","548150","559287","571860","585888","600953","615923","630647","643622","658832","673952","688632","704643","722285","741032","762456","785348","810237","836899","864109","891823","918752","946963","975778","1001501","1031796","1066014","1100191",
"Sao Tomé-et-Principe","STP","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","1376","1426","1486","1544","1603","1665","1722","1777","1838","1904","1951","1994","2052","2109","2163","2215","2260","2294","2323","2364","2427","2516","2579","2604","2629","2654","2674","2697","2728","2756","2781","2825","2883","2941","2997","3051","3100","3146","3185","3220","3253","3283","3329","3396","3468","3536","3597","3649","3688","3715","3737","3753","3781","3831","3895","3974","4077","4202","4344","4498","4613","4711","4827","4955","5107",
"Suriname","SUR","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","6621","7255","7729","7987","8153","8186","8190","8203","8233","8285","8366","8481","8582","8656","8731","8794","8828","8833","8817","8786","8548","8145","7807","7536","7341","7226","7177","7155","7186","7265","7328","7383","7454","7531","7653","8017","8617","9299","10057","10879","11749","12643","13553","14533","15202","15549","15975","16429","16877","17351","17879","18425","18950","19426","19898","20450","21135","21968","22912","23932","25071","26103","27116","28316","29521",
"République slovaque","SVK","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","161875","171162","177558","184028","191374","199484","207444","215338","223211","230795","236948","242317","249187","256955","265255","273103","279743","286290","292957","299485","301719","297869","291698","284525","283000","287639","294249","303026","312222","320352","327005","332057","336763","342764","349135","355289","361326","367245","371961","375591","378080","380378","383390","386509","390216","394424","398975","403796","408713","414464","419909","425720","434635","445912","458225","471639","486917","503108","518797","534696","549821","560568","571001","584416","597918",
"Slovénie","SVN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","74356","76176","78267","80696","83517","87147","91314","95073","98013","100397","103129","106351","109735","113136","116339","120018","123938","127473","130892","133905","135107","133400","130794","128234","126550","126824","128450","130958","133974","137235","140564","143974","147228","150467","153751","157510","161546","165334","168941","172297","175487","178691","181781","184561","187376","190335","193252","196419","199058","202340","203081","204275","207198","210558","214236","218497","223060","227646","232541","237478","241011","244188","249057","254470","259535",
"Suède","SWE","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","477131","488134","499429","511159","523785","537121","551233","566144","580299","593800","609287","626141","642632","659233","676611","693029","707774","723071","738533","752892","765554","776317","787226","798085","808002","821548","837361","849720","858713","866550","873497","878398","881741","883799","886056","888805","890257","890152","888561","885475","882454","880373","878699","878727","881689","885261","889478","897086","909665","927270","947276","967972","988246","1007908","1027140","1043910","1057930","1070753","1083616","1096992","1109194","1121771","1135733","1150746","1164975",
"Eswatini","SWZ","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","5774","5908","6041","6178","6317","6463","6624","6807","7012","7232","7464","7705","7952","8206","8469","8742","9026","9325","9636","9954","10280","10613","10946","11264","11576","11891","12191","12481","12756","13020","13271","13507","13726","13924","14080","14200","14302","14413","14548","14695","14866","15080","15362","15731","16176","16681","17209","17710","18218","18822","19589","20427","21197","21898","22615","23280","23891","24699","25646","26641","27565","28333","29341","30633","31924",
"Sint Maarten (Dutch part)","SXM","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","152","153","148","141","139","139","135","134","134","133","137","141","149","161","173","184","194","208","226","241","258","273","285","301","320","341","360","378","393","411","433","454","472","485","495","504","514","522","522","519","521","526","542","567","589","617","663","718","775","831","897","988","1095","1202","1316","1453","1611","1772","1939","2126","2325","2528","2714","2881","3055",
"Seychelles","SYC","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","1471","1482","1506","1533","1563","1600","1643","1691","1745","1804","1869","1917","1957","1984","2029","2095","2163","2239","2283","2331","2376","2431","2474","2494","2528","2571","2616","2767","2804","2829","2847","2890","2921","3008","3115","3186","3271","3364","3468","3561","3614","3635","3757","3712","3690","3700","3771","3777","3842","3837","3915","3755","3727","3748","3782","3856","3889","3932","3991","4065","4174","4340","5337","5373","5537",
"République arabe syrienne","SYR","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","116417","116430","116491","116587","116707","116848","117012","117206","117447","117745","118124","118568","119209","120276","122052","125209","128772","131377","133097","134705","137235","140294","143081","146354","150783","156148","162133","168495","175226","182514","190661","199438","208561","217932","227491","237288","247213","257256","267467","277450","286938","296526","306898","318146","329343","339741","352829","369747","383097","393721","406165","418619","428331","432250","434071","439433","450700","465465","483726","506998","531783","556386","584362","616444","652261",
"Îles Turques-et-Caïques","TCA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","203","201","200","198","198","199","199","201","203","208","214","217","224","231","237","240","242","241","238","239","243","245","249","257","264","268","271","284","299","307","313","318","315","310","315","325","334","347","361","379","396","409","436","485","544","607","675","754","843","930","1020","1121","1230","1348","1471","1622","1790","1955","2129","2297","2436","2562","2678","2775","2877",
"Tchad","TCD","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","67273","68672","70316","72103","73846","75435","76927","78346","79723","81162","82707","84283","85922","87621","89261","90833","92358","93846","95329","96973","97815","98690","101765","104958","106283","107560","110021","112826","115431","117866","119825","122195","124704","125719","126647","129100","131485","133069","134610","136096","137454","138687","140015","141821","143993","145574","146626","147614","148841","150324","151850","153649","155523","157660","160972","165091","169709","174987","180822","186939","193190","200069","207921","219051","232377",
"Asie de l’Est et Pacifique (BIRD et IDA)","TEA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","18818227","18541664","18622956","18897842","19162351","19547419","20116548","20764025","21476123","22243255","23056553","23912570","24738237","25601230","26549702","27493255","28368509","29233989","30225596","31327236","32412964","33472271","34548510","35612879","36691348","37849138","39055003","40262932","41537195","42930989","44339296","45716316","47181408","48831859","50597541","52451900","54366355","56358406","58541270","60786275","62984160","65123219","67174416","69138765","70978981","72816022","74741113","76625751","78400675","80188223","82160767","84468362","87135367","90154656","93610579","97769320","102432381","107658005","113245370","118897869","124815563","130335993","135986939","141545655","145800378",
"Europe et Asie centrale (BIRD et IDA)","TEC","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","12050509","12432730","12776587","13177043","13642728","14222168","14821036","15371457","15981468","16587689","17125607","17695544","18322861","18934337","19581381","20263308","20971078","21740735","22475004","23145358","23615192","23666818","23511011","23433842","23509350","23608366","23756123","24041690","24503744","25112547","25746736","26401750","27112721","27814934","28421342","28912740","29294866","29630454","29820509","29847238","29972204","30307297","30835663","31492179","32139454","32639929","32976477","33035400","32721171","32276456","31913225","31849007","32172043","32607320","33237596","34037910","34837114","35696811","36579342","37564310","38481724","39126650","39579514","40288454","41418505",
"Togo","TGO","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","31261","31364","31467","31598","31845","32317","33044","33998","35091","36216","37299","38301","39231","40153","41117","42126","43188","44317","45512","46787","48193","49772","51500","53318","55181","57015","58813","60628","62448","64213","65899","67496","68990","68034","67682","70089","72143","73841","75317","76849","78411","79993","81628","83356","85177","87061","89155","91400","93754","96263","98906","101906","105238","108715","112242","116141","120487","125018","129751","134660","139655","144712","150101","155884","161787",
"Thaïlande","THA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","426977","437947","451039","465705","481001","496677","512874","529663","547496","566978","588310","611331","636136","662360","689034","715725","742379","769171","796259","823710","851831","880791","910988","942831","976198","1011260","1048120","1086975","1128882","1174919","1227534","1286643","1352489","1425919","1505285","1589411","1678380","1776597","1888100","2010107","2133926","2254709","2374148","2494377","2617814","2741437","2856079","2959491","3058937","3162921","3276886","3404543","3548765","3709850","3886850","4078634","4283504","4500436","4727877","4965153","5212746","5468418","5717456","5966910","6229007",
"Tadjikistan","TJK","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","45236","46597","48312","50367","52698","55240","57861","60406","62909","65363","67688","69848","71808","73670","75607","77638","79776","82073","84305","86409","88235","89465","90164","90608","91278","94549","100301","106174","112251","116620","118673","120407","121654","122870","124984","127557","129787","130146","128645","126528","126536","128912","131423","134099","136795","139042","140336","140398","139180","137258","135510","134653","135048","136786","139771","143853","149047","155191","162178","170119","177894","186278","197676","211814","227666",
"Turkménistan","TKM","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","42313","42612","43081","43761","44700","45890","47357","49131","51101","53089","55046","56914","58633","60340","62238","64327","66637","69212","71758","73805","75198","75957","76034","75713","75503","76084","77533","79555","82223","84828","87186","89902","92871","96004","99181","102080","104617","106716","108351","110030","112125","114788","118121","121850","125578","128865","131280","132460","132390","131646","131128","131504","133026","135757","139561","144229","149630","155564","161893","168718","176086","184293","194300","206356","220010",
"Amérique latine et Caraïbes (BIRD et IDA)","TLA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","3535102","3651429","3782077","3924391","4073812","4231418","4397329","4569122","4744787","4922897","5103417","5292514","5493901","5701193","5916161","6144638","6384333","6632715","6886920","7140915","7388932","7646519","7917821","8192119","8474918","8773127","9094685","9441447","9810045","10199501","10593292","10991296","11407908","11843796","12297606","12763386","13240729","13730882","14225803","14721871","15221638","15736661","16272539","16820963","17383813","17963569","18563292","19167397","19777105","20411601","21073594","21779768","22543101","23356862","24233850","25167751","26131346","27131784","28186286","29288432","30331536","31274583","32318430","33563017","34909124",
"Timor-Leste","TLS","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","6885","6896","6970","7102","7280","7479","7717","7999","8285","8521","8696","8816","8871","8893","8900","8876","8873","8911","8938","8986","9159","9375","9535","9667","9743","9750","9671","9502","9247","8902","8535","8516","8841","9199","9581","9979","10394","10832","11281","10126","9223","10270","11362","12129","12606","13580","15177","17057","19301","21989","24788","27025","28743","30308","31769","33286","34951","36506","37734","38656","39324","39727","39772","39693","39744",
"Afrique du Nord et Moyen-Orient (BIRD et IDA)","TMN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","2494113","2571210","2657054","2744767","2834085","2925205","3017212","3111737","3210301","3310868","3411702","3510076","3609485","3712577","3816511","3924178","4034625","4145139","4256935","4372110","4493247","4616935","4747783","4894372","5055982","5226095","5407906","5603068","5805419","6015037","6222650","6436166","6676463","6938484","7206075","7478472","7760926","8052664","8347368","8641776","8932177","9224815","9534754","9849781","10156685","10462621","10772228","11087157","11423017","11785051","12169024","12585532","13030174","13489692","13959738","14455432","14995998","15586170","16224762","16904144","17537518","18113284","18803424","19630301","20503927",
"Tonga","TON","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","1111","1127","1148","1173","1202","1235","1272","1303","1328","1355","1383","1413","1442","1471","1503","1541","1580","1620","1663","1709","1751","1796","1846","1900","1962","2025","2078","2128","2177","2228","2288","2352","2415","2476","2535","2596","2657","2730","2807","2872","2928","2981","3032","3083","3139","3190","3230","3269","3304","3322","3360","3425","3479","3509","3513","3512","3510","3548","3619","3684","3760","3831","3895","3971","4047",
"Asie du Sud (BIRD et IDA)","TSA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","8269813","8546489","8879560","9242110","9593517","9908961","10188992","10445972","10706730","10998107","11319793","11649297","12020342","12447566","12888475","13337798","13795121","14254834","14715441","15182007","15655597","16133335","16617359","17109230","17608811","18117678","18638762","19173221","19723182","20292426","20883885","21493778","22124740","22781367","23463647","24172749","24910486","25680540","26484063","27320155","28184234","29080633","30013774","30965778","31902144","32812476","33717021","34632221","35576738","36574856","37646942","38808645","40055708","41315715","42813503","44570577","46453905","48440203","50515257","52662989","54754083","56323297","58046798","60375442","62764884",
"Afrique subsaharienne (BIRD et IDA)","TSS","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","3931093","4021038","4119798","4221587","4326310","4433581","4542509","4654142","4771646","4893738","5018232","5142708","5269579","5406402","5551718","5702482","5858872","6022191","6203090","6398491","6585900","6778632","6993951","7211485","7429793","7653271","7875502","8110416","8339094","8553201","8769494","8984005","9211966","9437497","9674571","9940643","10221825","10505758","10781479","11066808","11362727","11665886","11977749","12294952","12617121","12945031","13276359","13615027","13963561","14321332","14701880","15108311","15542323","16000129","16468879","16966781","17497371","18072792","18716648","19403338","20088581","20749171","21450647","22236425","23072211",
"Trinité-et-Tobago","TTO","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","13962","14434","15219","16103","17106","18239","19496","20856","22287","23762","24639","24927","25238","25546","25856","26164","26492","26855","27236","27614","27972","28293","28598","28899","29211","29611","30077","30546","31031","31547","32111","32718","33344","33975","34602","35223","35843","36448","37074","37732","38384","39041","39775","40611","41542","40774","41819","43082","44535","46076","48060","50396","52910","55661","58697","62011","65528","69100","72192","76230","81057","84755","88085","92013","96131",
"Tunisie","TUN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","92114","92798","93465","94153","94789","95361","95803","96152","96563","97073","97736","98678","99968","101627","103706","106213","109185","112631","116442","120476","124670","129010","133475","138074","142819","147828","153436","159858","166517","172821","179196","186300","194199","202521","211132","220482","231061","242597","254788","267757","280822","292978","304317","315421","326235","336410","345777","354524","363087","371809","380908","390276","399942","410340","422515","437541","454082","471425","491478","515982","542184","564673","586940","612176","640090",
"Turquie","TUR","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","689770","714134","739282","766095","794480","822661","845221","862611","879260","895232","911793","935196","964421","993579","1022551","1050284","1073190","1092401","1112357","1133583","1157001","1182111","1209377","1240080","1273205","1308312","1345265","1384121","1425521","1469542","1515831","1564261","1614955","1668082","1723568","1787909","1862765","1942653","2025824","2110091","2194334","2279031","2364483","2451011","2538843","2627621","2716836","2782096","2856904","2915361","2980710","3054010","3132211","3217990","3304402","3390385","3500291","3630566","3782051","3987226","4209659","4423247","4616897","4774061","4921728",
"Tuvalu","TUV","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","133","135","136","137","137","138","141","144","147","150","152","155","158","161","165","170","174","178","182","186","192","201","210","217","226","235","244","254","265","276","287","297","306","314","322","331","338","342","343","341","334","325","318","318","328","338","344","349","351","350","347","346","350","356","357","354","346","342","344","349","353","351","354","374","394",
"Tanzanie","TZA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","133007","137438","142069","146905","151991","157325","162889","168694","174968","181926","189560","197889","206985","216849","227395","238568","250388","262796","275520","288188","300965","314202","327859","341497","354841","367703","380062","391923","403354","414690","425947","437120","448057","458774","469359","479734","489764","499439","508946","518366","527848","537693","548100","559205","571088","584025","598622","615427","634818","657180","682945","712321","745254","779968","814415","849735","887836","929056","973118","1019458","1067895","1115439","1162397","1210009","1255417",
"Ouganda","UGA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","71691","75416","79569","84123","89038","94281","99836","105718","111939","118433","125141","131767","138174","144981","152331","160169","168538","177219","186020","194564","202926","211500","220289","229156","238199","247593","257254","266941","276497","285866","294948","303833","312664","321231","329172","335291","340861","346346","351385","356453","360720","364249","367444","370196","372060","373427","374581","375691","376861","378785","382086","386928","393849","403686","417611","434925","454628","476102","498441","522219","546842","571469","597207","624637","653239",
"Ukraine","UKR","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","2077061","2144414","2197667","2258022","2327522","2435670","2546008","2629329","2740384","2851154","2938804","3037142","3156563","3268612","3389623","3517538","3652510","3809373","3955252","4060472","4111257","4101090","4070251","4081657","4120893","4138562","4161784","4219091","4335323","4448824","4517538","4585940","4648824","4699228","4759121","4757056","4716917","4706827","4653265","4557343","4500776","4516074","4600998","4716250","4815466","4868852","4895937","4913641","4846085","4756025","4672862","4587094","4579440","4577675","4600593","4685132","4765784","4858685","4939383","5012591","5088524","5128308","4869604","4634508","4728553",
"Revenu intermédiaire, tranche supérieure","UMC","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","25547159","25465705","25747583","26252891","26772914","27467899","28352097","29278611","30307515","31400741","32518524","33705430","34904158","36140322","37477538","38831438","40139086","41468075","42906675","44443446","45876063","47144287","48415477","49734375","51124035","52599299","54153961","55775553","57555219","59489269","61405879","63281485","65307668","67523198","69884767","72303244","74741723","77273431","79926149","82592830","85288894","88041038","90819324","93559327","96170108","98735254","101337102","103817223","106099832","108365391","110844134","113726997","117148979","121006522","125373225","130542284","136275686","142650791","149439755","156364479","163428304","169917269","176349707","182879893","188538916",
"Uruguay","URY","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","114473","116664","118935","121291","123772","126378","129108","131988","134971","137957","140947","143966","146977","150084","153523","157323","161487","166080","170862","175249","179142","182771","186054","188864","191511","194552","197872","201294","204931","208845","213131","217702","222334","226902","231331","235738","240274","244593","248461","252108","255562","258773","261618","264031","266269","269249","272856","276300","279616","282888","286118","289056","291886","294689","297330","299984","302729","305767","309435","313308","317422","320470","322790","326464","330569",
"États-Unis","USA","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","8809058","9100846","9368864","9626483","9887106","10187367","10482795","10742661","11002288","11262792","11564076","11872667","12162191","12465722","12779211","13127024","13480837","13855036","14251562","14659870","15039881","15385345","15711803","16042844","16371050","16693631","17034080","17380825","17705086","18020772","18340538","18640406","18926303","19173794","19371536","19551145","19706275","19847697","19946522","20022355","20093100","20151926","20222532","20306754","20450089","20626487","20857238","21190680","21602184","22015321","22414574","22877831","23485580","24125174","24764121","25406626","26066055","26750555","27467180","28221115","29006511","29756465","30708304","31854183","33024975",
