country_code,country_name,indicator_code,indicator_name,year,value,unit,decimal
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2015,47.6225079407988,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2014,46.3248467111347,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2013,44.7663646864529,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2012,36.4498330286183,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2011,35.306429206242,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2010,33.6922817103418,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2009,30.908208407968,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2008,25.45550066502,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2007,22.9908535609144,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2006,22.7774542870491,,1
BHS,"Bahamas, The",GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2000,18.7520042790972,,1
