indicatorId,geoUnit,year,type,subtype,value
ILLPOP.AG15T99,CAF,2020,Data Status,Data reporting,Literacy definition: Estimated by UIS based on 2010 Multiple Indicator Cluster Survey data with assessment of reading skills of male population 15-59 years and female population 15-49 years.
ILLPOP.AG15T99,CAF,2020,Source,Data sources,Source: UIS estimates: GALP
ILLPOP.AG15T99,CHL,2002,Data Status,Data reporting,Literacy definition: A literate is a person who knows how to write and to read (Spanish).
ILLPOP.AG15T99,CHL,2002,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,CHL,2011,Data Status,Data reporting,Literacy definition: In national statistics those 15 years and older who answered to the question on - Can you read and write? - with YES are considered literate.
ILLPOP.AG15T99,CHL,2011,Source,Data sources,Source: Survey
ILLPOP.AG15T99,CHL,2013,Data Status,Data reporting,Literacy definition: In national statistics those 15 years and older who answered to the question on - Can you read and write? - with YES are considered literate.
ILLPOP.AG15T99,CHL,2013,Source,Data sources,Source: Survey
ILLPOP.AG15T99,CHL,2015,Data Status,Data reporting,Literacy definition: In national statistics those 15 years and older who answered to the question on - Can you read and write? - with YES are considered literate.
ILLPOP.AG15T99,CHL,2015,Source,Data sources,Source: Socioeconomic Survey
ILLPOP.AG15T99,CHL,2017,Data Status,Data reporting,Literacy definition: In national statistics those 15 years and older who answered to the question on - Can you read and write? - with YES are considered literate.
ILLPOP.AG15T99,CHL,2017,Source,Data sources,Source: Socioeconomic Survey
ILLPOP.AG15T99,CHN,1990,Data Status,Data reporting,Literacy definition: Illiterate: refers to illiterate people who are aged 6 and over knowing less than 1500 Chinese characters; being unable to read newspapers and/or writing informal notes (don't include students currently enrolled in elementary schools).
ILLPOP.AG15T99,CHN,1990,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,CHN,2000,Data Status,Data reporting,Literacy definition: In urban areas: literate refers to a person who knows a minimum of 2000 characters. In rural areas: literate refers to a person who knows a minimum of 1500 characters.
ILLPOP.AG15T99,CHN,2000,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,CHN,2010,Data Status,Data reporting,"Literacy definition: Can you read and understand simple letters or short written text in daily communications? A person is considered literate if he or she can read a simple book or newspaper, or is able to write a short note."
ILLPOP.AG15T99,CHN,2010,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,CHN,2020,Data Status,Data reporting,Literacy definition: Can you read a letter or newspaper?    Or  Can you write?
ILLPOP.AG15T99,CHN,2020,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,CIV,1998,Data Status,Data reporting,"Literacy definition: A person is defined as literate if he/she can, with understanding both read and write a short, simple statement on his/her everyday life."
ILLPOP.AG15T99,CIV,1998,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,CIV,2000,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to read easily or with difficulty a letter or a newspaper.
ILLPOP.AG15T99,CIV,2000,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
ILLPOP.AG15T99,CIV,2012,Data Status,Data reporting,Literacy definition: UIS estimate based on 2012 Demographic and Health Survey data with assessment of reading skills of male population 15-59 years and female population 15-49 years. Literacy rates based on a reading assessment are likely to be lower than literacy rates based on self- or household declaration.
ILLPOP.AG15T99,CIV,2012,Source,Data sources,Source: UIS estimates: DHS/GALP
ILLPOP.AG15T99,CIV,2014,Data Status,Data reporting,Literacy definition: Can you read and write in any language and read the contents of a letter or a newspaper with understanding?
ILLPOP.AG15T99,CIV,2014,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,CMR,2000,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to read easily or with difficulty a letter or a newspaper.
ILLPOP.AG15T99,CMR,2000,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
ILLPOP.AG15T99,CMR,2007,Data Status,Data reporting,Literacy definition: A person is defined as literate if they are able to read and write French or English.
ILLPOP.AG15T99,CMR,2007,Source,Data sources,Source: Third Cameroon Household Survey (ECAM3)
ILLPOP.AG15T99,CMR,2010,Data Status,Data reporting,Literacy definition: Can [name] read and write in one of the following languages: (a) French (yes/no) (b) English (yes/no) (c) Arabic (yes/no) (d) a national (local) language
ILLPOP.AG15T99,CMR,2010,Source,Data sources,Source: Survey of Employment and the Informal Sector
ILLPOP.AG15T99,CMR,2020,Data Status,Data reporting,Literacy definition: 2010 Survey of Employment and the Informal Sector:   Can [name] read and write in one of the following languages:(a) French (yes/no) (b) English (yes/no) (c) Arabic (yes/no) (d) a national (local) language
ILLPOP.AG15T99,CMR,2020,Source,Data sources,Source: UIS estimates: GALP
ILLPOP.AG15T99,COD,2001,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to read easily or with difficulty a letter or a newspaper.
ILLPOP.AG15T99,COD,2001,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
ILLPOP.AG15T99,COD,2007,Data Status,Data reporting,Literacy definition: UIS estimate based on 2007 Demographic and Health Survey data with assessment of reading skills of male population 15-59 years and female population 15-49 years. Literacy rates based on a reading assessment are likely to be lower than literacy rates based on self- or household declaration.
ILLPOP.AG15T99,COD,2007,Source,Data sources,Source: UIS estimates: DHS/GALP
ILLPOP.AG15T99,COD,2012,Data Status,Data reporting,Literacy definition: 1) Can you read a small text in any language? 2) Can you write a letter in any language?
ILLPOP.AG15T99,COD,2012,Source,Data sources,Source: Survey
ILLPOP.AG15T99,COD,2016,Data Status,Data reporting,Literacy definition: Have the respondent read a simple sentence.
ILLPOP.AG15T99,COD,2016,Source,Data sources,Source: Survey
ILLPOP.AG15T99,COD,2024,Data Status,Data reporting,Literacy definition: 2016 survey: Have the respondent read a simple sentence.
ILLPOP.AG15T99,COD,2024,Source,Data sources,Source: UIS estimates: GALP
ILLPOP.AG15T99,COG,2005,Data Status,Data reporting,Literacy definition: ...
ILLPOP.AG15T99,COG,2005,Source,Data sources,Source: Survey
ILLPOP.AG15T99,COG,2011,Data Status,Data reporting,Literacy definition: UIS estimate based on 2011 Demographic and Health Survey data with assessment of reading skills of male population 15-59 years and female population 15-49 years. Literacy rates based on a reading assessment are likely to be lower than literacy rates based on self- or household declaration.
ILLPOP.AG15T99,COG,2011,Source,Data sources,Source: UIS estimates: DHS/GALP
ILLPOP.AG15T99,COG,2021,Data Status,Data reporting,Literacy definition: UIS estimate based on 2011 Demographic and Health Survey data with assessment of reading skills of male population 15-59 years and female population 15-49 years.
ILLPOP.AG15T99,COG,2021,Source,Data sources,Source: UIS estimates: GALP
ILLPOP.AG15T99,COL,2004,Data Status,Data reporting,Literacy definition: A literate is a person who has the capacity to read and to write in ones mother tongue.
ILLPOP.AG15T99,COL,2004,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,COL,2005,Data Status,Data reporting,Literacy definition: A literate is a person who has the capacity to read and to write in ones mother tongue.
ILLPOP.AG15T99,COL,2005,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,COL,2006,Data Status,Data reporting,Literacy definition: A literate is a person who has the capacity to read and to write in ones mother tongue.
ILLPOP.AG15T99,COL,2006,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,COL,2007,Data Status,Data reporting,Literacy definition: A literate is a person who has the capacity to read and to write in ones mother tongue.
ILLPOP.AG15T99,COL,2007,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,COL,2008,Data Status,Data reporting,Literacy definition: A literate is a person who has the capacity to read and to write in ones mother tongue.
ILLPOP.AG15T99,COL,2008,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,COL,2009,Data Status,Data reporting,Literacy definition: A literate is a person who has the capacity to read and write.
ILLPOP.AG15T99,COL,2009,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,COL,2010,Data Status,Data reporting,Literacy definition: A literate is a person who has the capacity to read and write.
ILLPOP.AG15T99,COL,2010,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,COL,2011,Data Status,Data reporting,Literacy definition: A literate is a person who has the capacity to read and write.
ILLPOP.AG15T99,COL,2011,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,COL,2014,Data Status,Data reporting,Literacy definition: A literate is a person who has the capacity to read and write.
ILLPOP.AG15T99,COL,2014,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,COL,2015,Data Status,Data reporting,Literacy definition: A literate is a person who has the capacity to read and write.
ILLPOP.AG15T99,COL,2015,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,COL,2016,Data Status,Data reporting,Literacy definition: A literate is a person who has the capacity to read and write.
ILLPOP.AG15T99,COL,2016,Source,Data sources,Source: Household Survey
ILLPOP.AG15T99,COL,2018,Data Status,Data reporting,Literacy definition: A literate is a person who has the capacity to read and write.
ILLPOP.AG15T99,COL,2018,Source,Data sources,Source: Household Survey
ILLPOP.AG15T99,COL,2019,Data Status,Data reporting,Literacy definition: A literate is a person who has the capacity to read and write.
ILLPOP.AG15T99,COL,2019,Source,Data sources,Source: Household Survey
ILLPOP.AG15T99,COL,2020,Data Status,Data reporting,Literacy definition: A literate is a person who has the capacity to read and write.
ILLPOP.AG15T99,COL,2020,Source,Data sources,Source: Household Survey
ILLPOP.AG15T99,COM,2000,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to read easily or with difficulty a letter or a newspaper.
ILLPOP.AG15T99,COM,2000,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
ILLPOP.AG15T99,COM,2012,Data Status,Data reporting,Literacy definition: UIS estimate based on 2012 Demographic and Health Survey data with assessment of reading skills of male population 15-59 years and female population 15-49 years.  Literacy rates based on a reading assessment are likely to be lower than literacy rates based on self- or household declaration.
ILLPOP.AG15T99,COM,2012,Source,Data sources,Source: UIS estimates: DHS/GALP
ILLPOP.AG15T99,COM,2022,Data Status,Data reporting,Literacy definition: UIS estimate based on 2012 Demographic and Health Survey data with assessment of reading skills of male population 15-59 years and female population 15-49 years.
ILLPOP.AG15T99,COM,2022,Source,Data sources,Source: UIS estimates: GALP
ILLPOP.AG15T99,CPV,1990,Data Status,Data reporting,"Literacy definition: A person is defined as literate if they can both read and write a short, simple statement on his or her everyday life."
ILLPOP.AG15T99,CPV,1990,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,CPV,2000,Data Status,Data reporting,"Literacy definition: 1990 Population Census: A person is defined as literate if they can both read and write a short, simple statement on his or her everyday life."
ILLPOP.AG15T99,CPV,2000,Source,Data sources,Source: UIS estimates: GALP
ILLPOP.AG15T99,CPV,2012,Data Status,Data reporting,Literacy definition: A literate is a person who can read and write.
ILLPOP.AG15T99,CPV,2012,Source,Data sources,Source: Multi-purpose Survey
